case_id,event_position,activity_name,timestamp,user,label,anomaly_description
2189,11,Activity BU,,Doretta,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity BD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
2189,12,Activity BS,,Hugo,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity BD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
2189,13,Activity B,,Rossie,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity BD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}]}"
2190,1,Activity A,,Seth,normal,-
2190,2,Activity BC,,Micheline,normal,-
2190,3,Activity B,,Grayce,normal,-
2191,1,Activity A,,Steve,normal,-
2191,2,Activity C,,Lisa,normal,-
2191,3,Activity E,,Donald,normal,-
2191,4,Activity F,,Keven,normal,-
2191,5,Activity D,,Hassie,normal,-
2191,6,Activity S,,Lisa,normal,-
2191,7,Activity B,,Deloras,normal,-
2192,1,Activity A,,Gema,anomalous,"{'index': [0], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Joe']}"
2192,2,Activity BC,,Micheline,anomalous,"{'index': [0], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Joe']}"
2192,3,Activity B,,Grayce,anomalous,"{'index': [0], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Joe']}"
2193,1,Activity A,,Amanda,anomalous,"{'index': [1, 4, 6], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Lisa', 'Issac', 'Tiffiny']}"
2193,2,Activity C,,Lourdes,anomalous,"{'index': [1, 4, 6], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Lisa', 'Issac', 'Tiffiny']}"
2193,3,Activity E,,Donald,anomalous,"{'index': [1, 4, 6], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Lisa', 'Issac', 'Tiffiny']}"
2193,4,Activity F,,Keven,anomalous,"{'index': [1, 4, 6], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Lisa', 'Issac', 'Tiffiny']}"
2193,5,Activity D,,Melany,anomalous,"{'index': [1, 4, 6], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Lisa', 'Issac', 'Tiffiny']}"
2193,6,Activity S,,Ronald,anomalous,"{'index': [1, 4, 6], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Lisa', 'Issac', 'Tiffiny']}"
2193,7,Activity B,,Shandi,anomalous,"{'index': [1, 4, 6], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Lisa', 'Issac', 'Tiffiny']}"
2194,1,Activity A,,Doretta,normal,-
2194,2,Activity C,,Ryan,normal,-
2194,3,Activity L,,Pam,normal,-
2194,4,Activity N,,Vickie,normal,-
2194,5,Activity M,,Maryellen,normal,-
2194,6,Activity D,,Issac,normal,-
2194,7,Activity S,,Ronald,normal,-
2194,8,Activity B,,Tiffiny,normal,-
2195,1,Activity A,,Sharee,normal,-
2195,2,Activity BZ,,Issac,normal,-
2195,3,Activity B,,Elisha,normal,-
2196,1,Activity BC,,Micheline,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Seth'}}]}"
2196,2,Activity B,,Tiffiny,anomalous,"{'size': 1, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Seth'}}]}"
2197,1,Activity A,,Micheline,normal,-
2197,2,Activity BD,,Shandi,normal,-
2197,3,Activity BJ,,Iluminada,normal,-
2197,4,Activity BM,,Amanda,normal,-
2197,5,Activity BK,,Elisha,normal,-
2197,6,Activity BE,,Junior,normal,-
2197,7,Activity BQ,,Issac,normal,-
2197,8,Activity BR,,Della,normal,-
2197,9,Activity BV,,Della,normal,-
2197,10,Activity BS,,James,normal,-
2197,11,Activity B,,Lucy,normal,-
2198,1,Activity A,,Amanda,normal,-
2198,2,Activity C,,Lisa,normal,-
2198,3,Activity E,,Donald,normal,-
2198,4,Activity F,,Keven,normal,-
2198,5,Activity D,,Sandra,normal,-
2198,6,Activity S,,Gema,normal,-
2198,7,Activity B,,Ronald,normal,-
2199,1,Activity A,,Amanda,anomalous,"{'size': 2, 'start': 3, 'skipped': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}]}"
2199,2,Activity C,,Della,anomalous,"{'size': 2, 'start': 3, 'skipped': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}]}"
2199,3,Activity G,,Clayton,anomalous,"{'size': 2, 'start': 3, 'skipped': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}]}"
2199,4,Activity D,,Sandra,anomalous,"{'size': 2, 'start': 3, 'skipped': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}]}"
2199,5,Activity S,,Gema,anomalous,"{'size': 2, 'start': 3, 'skipped': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}]}"
2199,6,Activity B,,Ronald,anomalous,"{'size': 2, 'start': 3, 'skipped': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}]}"
2200,1,Activity A,,Micheline,normal,-
2200,2,Activity T,,Grayce,normal,-
2200,3,Activity AC,,Lucy,normal,-
2200,4,Activity AG,,Charles,normal,-
2200,5,Activity AH,,Doretta,normal,-
2200,6,Activity AD,,Brant,normal,-
2200,7,Activity U,,Brian,normal,-
2200,8,Activity B,,Tiffiny,normal,-
2201,1,Activity A,,Steve,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
2201,2,Activity C,,Della,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
2201,3,Activity G,,Clayton,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
2201,4,Activity K,,Sherell,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
2201,5,Activity G,,Clayton,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
2201,6,Activity K,,Sherell,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
2201,7,Activity H,,James,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
2201,8,Activity D,,Sandra,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
2201,9,Activity S,,Brian,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
2201,10,Activity B,,Ronald,anomalous,"{'size': 2, 'start': 4, 'inserted': [{'name': 'Activity G', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Clayton'}}, {'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sherell'}}]}"
2202,1,Random activity 28,,Random user 29,anomalous,{'indices': [0]}
2202,2,Activity A,,Carmella,anomalous,{'indices': [0]}
2202,3,Activity BC,,Micheline,anomalous,{'indices': [0]}
2202,4,Activity B,,Tiffiny,anomalous,{'indices': [0]}
2203,1,Activity A,,Amanda,normal,-
2203,2,Activity C,,Lisa,normal,-
2203,3,Activity E,,Donald,normal,-
2203,4,Activity F,,Wilton,normal,-
2203,5,Activity D,,Sandra,normal,-
2203,6,Activity S,,Brian,normal,-
2203,7,Activity B,,Ronald,normal,-
2204,1,Activity A,,Steve,normal,-
2204,2,Activity C,,Ronald,normal,-
2204,3,Activity G,,Alyce,normal,-
2204,4,Activity I,,Lannie,normal,-
2204,5,Activity H,,Josef,normal,-
2204,6,Activity D,,Shandi,normal,-
2204,7,Activity S,,Gema,normal,-
2204,8,Activity B,,Ronald,normal,-
2205,1,Activity A,,Amanda,normal,-
2205,2,Activity C,,Ronald,normal,-
2205,3,Activity G,,Jack,normal,-
2205,4,Activity K,,Sherell,normal,-
2205,5,Activity H,,Josef,normal,-
2205,6,Activity D,,Hassie,normal,-
2205,7,Activity S,,Lisa,normal,-
2205,8,Activity B,,Deloras,normal,-
2206,1,Activity A,,Micheline,normal,-
2206,2,Activity BD,,Lisa,normal,-
2206,3,Activity BP,,Carmella,normal,-
2206,4,Activity BE,,Lisa,normal,-
2206,5,Activity BQ,,Jamika,normal,-
2206,6,Activity BR,,Earl,normal,-
2206,7,Activity BU,,Clayton,normal,-
2206,8,Activity BS,,Earl,normal,-
2206,9,Activity B,,Deloras,normal,-
2207,1,Activity A,,Amanda,anomalous,"{'size': 1, 'start': 5, 'skipped': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Issac'}}]}"
2207,2,Activity C,,Della,anomalous,"{'size': 1, 'start': 5, 'skipped': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Issac'}}]}"
2207,3,Activity G,,Alyce,anomalous,"{'size': 1, 'start': 5, 'skipped': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Issac'}}]}"
2207,4,Activity I,,Lannie,anomalous,"{'size': 1, 'start': 5, 'skipped': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Issac'}}]}"
2207,5,Activity H,,Josef,anomalous,"{'size': 1, 'start': 5, 'skipped': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Issac'}}]}"
2207,6,Activity S,,Ryan,anomalous,"{'size': 1, 'start': 5, 'skipped': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Issac'}}]}"
2207,7,Activity B,,Tiffiny,anomalous,"{'size': 1, 'start': 5, 'skipped': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Issac'}}]}"
2208,1,Activity A,,Steve,normal,-
2208,2,Activity C,,Lucy,normal,-
2208,3,Activity L,,Pam,normal,-
2208,4,Activity N,,Vickie,normal,-
2208,5,Activity M,,Maryellen,normal,-
2208,6,Activity D,,Sandra,normal,-
2208,7,Activity S,,Gema,normal,-
2208,8,Activity B,,Ronald,normal,-
2209,1,Activity A,,Jin,normal,-
2209,2,Activity T,,Grayce,normal,-
2209,3,Activity AC,,Pam,normal,-
2209,4,Activity AF,,Lourdes,normal,-
2209,5,Activity AD,,Brant,normal,-
2209,6,Activity U,,Sonia,normal,-
2209,7,Activity B,,Ronald,normal,-
2210,1,Activity A,,Carmella,normal,-
2210,2,Activity BC,,Micheline,normal,-
2210,3,Activity B,,Tiffiny,normal,-
2211,1,Activity A,,Micheline,normal,-
2211,2,Activity T,,Grayce,normal,-
2211,3,Activity AC,,Michaele,normal,-
2211,4,Activity AG,,Charles,normal,-
2211,5,Activity AH,,Doretta,normal,-
2211,6,Activity AD,,Brant,normal,-
2211,7,Activity U,,Junior,normal,-
2211,8,Activity B,,Rossie,normal,-
2212,1,Activity BZ,,Frances,anomalous,"{'shift_from': 0, 'shift_to': 1, 'size': 1}"
2212,2,Activity A,,Sharee,anomalous,"{'shift_from': 0, 'shift_to': 1, 'size': 1}"
2212,3,Activity B,,Elisha,anomalous,"{'shift_from': 0, 'shift_to': 1, 'size': 1}"
2213,1,Activity A,,Seth,normal,-
2213,2,Activity BC,,Micheline,normal,-
2213,3,Activity B,,Tiffiny,normal,-
2214,1,Activity A,,Chan,anomalous,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity BT', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity BS', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Junior'}}]}"
2214,2,Activity BD,,Brian,anomalous,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity BT', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity BS', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Junior'}}]}"
2214,3,Activity BH,,Donald,anomalous,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity BT', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity BS', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Junior'}}]}"
2214,4,Activity BI,,Tiffiny,anomalous,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity BT', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity BS', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Junior'}}]}"
2214,5,Activity BE,,Junior,anomalous,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity BT', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity BS', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Junior'}}]}"
2214,6,Activity BQ,,Grayce,anomalous,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity BT', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity BS', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Junior'}}]}"
2214,7,Activity BR,,Chan,anomalous,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity BT', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity BS', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Junior'}}]}"
2214,8,Activity BT,,Jimmy,anomalous,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity BT', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity BS', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Junior'}}]}"
2214,9,Activity BS,,Junior,anomalous,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity BT', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity BS', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Junior'}}]}"
2214,10,Activity B,,Sigrid,anomalous,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity BT', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity BS', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Junior'}}]}"
2214,11,Activity BT,,Jimmy,anomalous,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity BT', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity BS', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Junior'}}]}"
2214,12,Activity BS,,Junior,anomalous,"{'size': 2, 'start': 10, 'inserted': [{'name': 'Activity BT', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jimmy'}}, {'name': 'Activity BS', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Junior'}}]}"
2215,1,Activity A,,Amanda,normal,-
2215,2,Activity C,,Della,normal,-
2215,3,Activity G,,Alyce,normal,-
2215,4,Activity I,,Lannie,normal,-
2215,5,Activity H,,Keven,normal,-
2215,6,Activity D,,Issac,normal,-
2215,7,Activity S,,Ryan,normal,-
2215,8,Activity B,,Deloras,normal,-
2216,1,Activity A,,Micheline,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 2}"
2216,2,Activity T,,Grayce,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 2}"
2216,3,Activity AD,,Howard,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 2}"
2216,4,Activity U,,Hoyt,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 2}"
2216,5,Activity AC,,Lucy,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 2}"
2216,6,Activity AE,,Amanda,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 2}"
2216,7,Activity B,,Rossie,anomalous,"{'shift_from': 6, 'shift_to': 2, 'size': 2}"
2217,1,Activity A,,Steve,normal,-
2217,2,Activity C,,Donald,normal,-
2217,3,Activity G,,Alyce,normal,-
2217,4,Activity I,,Lannie,normal,-
2217,5,Activity H,,Keven,normal,-
2217,6,Activity D,,Hassie,normal,-
2217,7,Activity S,,Velda,normal,-
2217,8,Activity B,,Tiffiny,normal,-
2218,1,Activity A,,Sharee,normal,-
2218,2,Activity BZ,,Frances,normal,-
2218,3,Activity B,,Steve,normal,-
2219,1,Activity A,,Joe,normal,-
2219,2,Activity BC,,Micheline,normal,-
2219,3,Activity B,,Tiffiny,normal,-
2220,1,Activity A,,Jin,normal,-
2220,2,Activity T,,Keven,normal,-
2220,3,Activity AK,,Melany,normal,-
2220,4,Activity AL,,Rossana,normal,-
2220,5,Activity AM,,Velda,normal,-
2220,6,Activity U,,Hannah,normal,-
2220,7,Activity B,,Ronald,normal,-
2221,1,Activity D,,Sandra,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
2221,2,Activity S,,Brian,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
2221,3,Activity A,,Amanda,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
2221,4,Activity C,,Lucy,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
2221,5,Activity L,,Lisa,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
2221,6,Activity O,,Marilyn,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
2221,7,Activity M,,Jack,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
2221,8,Activity B,,Ronald,anomalous,"{'shift_from': 7, 'shift_to': 0, 'size': 2}"
2222,1,Activity BZ,,Issac,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
2222,2,Activity A,,Sharee,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
2222,3,Activity B,,Chan,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
2223,1,Activity BC,,Micheline,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
2223,2,Activity A,,Seth,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
2223,3,Activity B,,Deloras,anomalous,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
2224,1,Activity A,,Micheline,normal,-
2224,2,Activity BD,,Ling,normal,-
2224,3,Activity BH,,Lisa,normal,-
2224,4,Activity BI,,Evelin,normal,-
2224,5,Activity BE,,Craig,normal,-
2224,6,Activity BQ,,Frances,normal,-
2224,7,Activity BR,,Seth,normal,-
2224,8,Activity BY,,Vickie,normal,-
2224,9,Activity BS,,Vickie,normal,-
2224,10,Activity B,,Rossie,normal,-
2225,1,Activity A,,Steve,anomalous,"{'index': [1, 3], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Della', 'Lannie']}"
2225,2,Activity C,,Deloras,anomalous,"{'index': [1, 3], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Della', 'Lannie']}"
2225,3,Activity G,,Alyce,anomalous,"{'index': [1, 3], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Della', 'Lannie']}"
2225,4,Activity I,,Sharee,anomalous,"{'index': [1, 3], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Della', 'Lannie']}"
2225,5,Activity H,,Keven,anomalous,"{'index': [1, 3], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Della', 'Lannie']}"
2225,6,Activity D,,Sandra,anomalous,"{'index': [1, 3], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Della', 'Lannie']}"
2225,7,Activity S,,Gema,anomalous,"{'index': [1, 3], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Della', 'Lannie']}"
2225,8,Activity B,,Ronald,anomalous,"{'index': [1, 3], 'attribute_index': [0, 0], 'attribute': ['user', 'user'], 'original': ['Della', 'Lannie']}"
2226,1,Activity A,,Carmella,normal,-
2226,2,Activity BC,,Micheline,normal,-
2226,3,Activity B,,Tiffiny,normal,-
2227,1,Activity A,,Micheline,normal,-
2227,2,Activity T,,Grayce,normal,-
2227,3,Activity AC,,Pam,normal,-
2227,4,Activity AF,,Lourdes,normal,-
2227,5,Activity AD,,Keven,normal,-
2227,6,Activity U,,Brant,normal,-
2227,7,Activity B,,Tiffiny,normal,-
2228,1,Activity A,,Seth,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Seth'}}, {'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2228,2,Activity BC,,Micheline,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Seth'}}, {'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2228,3,Activity B,,Deloras,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Seth'}}, {'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2228,4,Activity A,,Seth,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Seth'}}, {'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2228,5,Activity BC,,Micheline,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Seth'}}, {'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2228,6,Activity B,,Deloras,anomalous,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Seth'}}, {'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2229,1,Activity A,,Joe,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2229,2,Activity BC,,Micheline,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2229,3,Activity B,,Deloras,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2229,4,Activity BC,,Micheline,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2229,5,Activity B,,Deloras,anomalous,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity BC', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Micheline'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Deloras'}}]}"
2230,1,Activity A,,Micheline,normal,-
2230,2,Activity BD,,Lisa,normal,-
2230,3,Activity BP,,Carmella,normal,-
2230,4,Activity BE,,Lisa,normal,-
2230,5,Activity BQ,,Jamika,normal,-
2230,6,Activity BR,,Elisha,normal,-
2230,7,Activity BU,,Clayton,normal,-
2230,8,Activity BS,,James,normal,-
2230,9,Activity B,,Brian,normal,-
2231,1,Activity A,,Chan,normal,-
2231,2,Activity BD,,Brian,normal,-
2231,3,Activity BH,,Donald,normal,-
2231,4,Activity BI,,Evelin,normal,-
2231,5,Activity BE,,Gema,normal,-
2231,6,Activity BQ,,Frances,normal,-
2231,7,Activity BR,,Tiffiny,normal,-
